id_consulta,cpf_paciente,nome_paciente,data_nascimento,sexo,data_consulta,especialidade,cid_diagnostico,descricao_diagnostico,id_medico,nome_medico
f8fbbdc9-1a9b-4f20-9f8c-0d01dd8cbe3f,07438529150,Sr. Fernando Cavalcanti,1999-07-09,M,2023-12-19,Nutrologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
21409071-8ae1-4da5-8ea4-e3dd003906f3,07438529150,Sr. Fernando Cavalcanti,1999-07-09,M,2024-02-23,Endocrinologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
5dce273d-c508-4434-ae60-054ce2fe0149,07438529150,Sr. Fernando Cavalcanti,1999-07-09,M,2023-07-08,Nutrologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
4a409a62-56a4-4b47-822d-ef6aaa8c6e62,07438529150,Sr. Fernando Cavalcanti,1999-07-09,M,2024-12-25,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
e38db7f1-979d-41dd-adf5-260c734224e6,23519687437,Renan Souza,1971-12-04,M,2024-07-24,Endocrinologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
fb4f1ae4-b69d-40d0-9fd9-cca77aec671a,23519687437,Renan Souza,1971-12-04,M,2023-12-05,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
2aaafbf8-b570-4183-b942-285c994d8a46,23519687437,Renan Souza,1971-12-04,M,2024-07-02,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
041d4e87-69d3-46ce-ac65-ffa9642e61a5,23519687437,Renan Souza,1971-12-04,M,2024-01-22,Clinica Geral,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
057174f8-5c6d-41fe-9708-eae7c8732c3d,48731629555,Sr. Luiz Henrique Cavalcante,1986-12-02,M,2024-11-18,Endocrinologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
128dea61-2b79-4749-83c3-9a047e331569,76845092176,Josué Silveira,1996-04-27,M,2023-01-16,Endocrinologia,E11,Diabetes mellitus tipo 2,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
c6676ce9-9f4e-4b8e-bcbc-978ac29449bc,76845092176,Josué Silveira,1996-04-27,M,2024-05-05,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
cc0c246b-3a83-477e-9117-ffd3cc71e463,76845092176,Josué Silveira,1996-04-27,M,2023-09-03,Cardiologia,E11,Diabetes mellitus tipo 2,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
7d2fa4a4-3615-4e2f-8ec0-a9cb45d3cb24,76845092176,Josué Silveira,1996-04-27,M,2024-06-30,Cardiologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
a0286398-2ca3-4ff8-b789-ef7fa3cfb412,31785209612,Daniel Costa,1981-11-11,M,2023-04-11,Nutrologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
daeca6db-408c-41e0-9943-9939985f51bd,31785209612,Daniel Costa,1981-11-11,M,2023-11-17,Nutrologia,E66,Obesidade,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
c62e8dfc-2837-462d-91cf-d40b094b5c64,31785209612,Daniel Costa,1981-11-11,M,2023-09-25,Nutrologia,E66,Obesidade,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
fe7176ef-ccf5-4c4a-934a-56cd9068919d,86731049557,Henry Fonseca,1977-08-03,M,2023-09-09,Nutrologia,E11,Diabetes mellitus tipo 2,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
bd068260-2dc6-451d-8880-1e9669a31e7a,86731049557,Henry Fonseca,1977-08-03,M,2024-05-15,Nutrologia,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
65b4289a-0ce5-4227-b897-2755369ec827,86731049557,Henry Fonseca,1977-08-03,M,2023-05-24,Nutrologia,E66,Obesidade,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
756e096a-6073-469c-bcbf-93fcf36e8075,37265819012,Dra. Nina Porto,1968-09-09,F,2023-02-04,Clinica Geral,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
55129958-b374-487d-bb61-53e223e728f3,37265819012,Dra. Nina Porto,1968-09-09,F,2024-02-27,Endocrinologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
9a0f82d3-5302-4c67-9ec6-7c2d3598f3b5,20876549300,Alexandre Oliveira,1988-10-18,M,2023-08-12,Nutrologia,R73,Glicemia elevada / Pre-diabetes,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
6d3a17ac-7724-47ab-bca9-3a9f154b1bf4,20876549300,Alexandre Oliveira,1988-10-18,M,2023-01-17,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
e824034f-dfa9-41bc-88f3-d61012e5d16e,43697082574,Clarice Viana,1987-02-12,F,2024-06-26,Cardiologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
1abda853-94a5-4b32-9da6-1a6117bea91e,43697082574,Clarice Viana,1987-02-12,F,2024-05-29,Nutrologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
43aaee5a-4b3b-45c9-9d82-0de9109da17a,43697082574,Clarice Viana,1987-02-12,F,2023-04-09,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
d5d98380-cdf2-4033-890e-0ba12d738605,43697082574,Clarice Viana,1987-02-12,F,2023-10-01,Nutrologia,R73,Glicemia elevada / Pre-diabetes,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
fa8e4b31-0b72-467e-827c-f9b273616cd8,15683207444,Srta. Juliana Ferreira,1962-07-19,F,2023-11-04,Clinica Geral,E66,Obesidade,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
864fb19b-071a-4e2f-b25e-d5add50fc725,65043972106,Kevin Moura,1970-08-22,M,2024-07-19,Nutrologia,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
55c9e425-ad92-4c1e-9cb8-27165c6ab3bd,62598473191,Ana Julia Mendonça,1956-04-11,F,2023-03-26,Nutrologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
0aa349a3-8f5d-4391-9065-03e4390ec506,07935148600,Emanuella Mendes,1962-11-07,F,2023-02-13,Endocrinologia,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
7a07956a-2f6b-408e-82bf-d4a505adb5f6,07935148600,Emanuella Mendes,1962-11-07,F,2023-02-17,Clinica Geral,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
10c13566-d4ac-4e4f-bbb0-fe68413b7da9,07935148600,Emanuella Mendes,1962-11-07,F,2023-11-19,Clinica Geral,E66,Obesidade,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
4b958230-13a0-4683-99af-d3b305d13781,07935148600,Emanuella Mendes,1962-11-07,F,2023-11-03,Endocrinologia,E11,Diabetes mellitus tipo 2,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
6cfe030c-d687-4b9a-834f-8d6e45e4b7ac,80967542383,Otto Vasconcelos,1976-07-15,M,2023-05-24,Clinica Geral,E66,Obesidade,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
3677bf71-e3ae-4a57-955a-0ac53187e430,80967542383,Otto Vasconcelos,1976-07-15,M,2023-04-11,Nutrologia,E66,Obesidade,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
713cbe3f-e3f9-482f-ab5d-51f88ab4c5ef,53241860744,Nicolas Fogaça,1971-12-08,M,2024-09-20,Nutrologia,E66,Obesidade,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
cf672b57-7e5a-4fc8-b486-008c21309803,53241860744,Nicolas Fogaça,1971-12-08,M,2024-05-17,Endocrinologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
04f101c6-f4e0-4d57-af65-a6680d537d92,53986201424,Bento da Paz,1964-04-05,M,2023-07-10,Nutrologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
eaa36c79-69bb-4579-9866-4521e5f33e6c,53986201424,Bento da Paz,1964-04-05,M,2024-12-31,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
9a11029e-520a-48e2-92a4-b1db8857e4e3,53986201424,Bento da Paz,1964-04-05,M,2024-12-29,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
1a5b0efb-2e68-4cbc-8fb5-37ca5030c36a,21734085690,Ana Lívia Correia,1969-06-11,F,2023-01-06,Cardiologia,R73,Glicemia elevada / Pre-diabetes,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
89e3e0f3-62ae-4d76-a583-2f1bd090cc14,21734085690,Ana Lívia Correia,1969-06-11,F,2023-05-16,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
f8a67eb5-d6f1-4f60-8b33-8f36da767a13,21734085690,Ana Lívia Correia,1969-06-11,F,2024-04-04,Nutrologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
149f514a-f3b3-4d92-bb22-1be4b6b9c7a5,21734085690,Ana Lívia Correia,1969-06-11,F,2024-07-21,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
71ccd7e5-04a5-46ac-98ef-96ccbe2afdbc,01436892740,Bella Campos,1998-04-09,F,2023-10-26,Nutrologia,Z00,Consulta de rotina,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
26ddae82-38bb-408f-873b-e8060866a93f,01436892740,Bella Campos,1998-04-09,F,2024-07-26,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
8c9d94be-8e66-4cf8-a614-50eea477acdb,01436892740,Bella Campos,1998-04-09,F,2023-06-23,Endocrinologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
a42db88d-7ec6-4cfb-8b12-e481c9e01dae,06917483575,Francisco Rios,1995-01-12,M,2024-05-19,Endocrinologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
bbd9691c-79a5-4b45-bae1-fa27152917d9,06917483575,Francisco Rios,1995-01-12,M,2024-03-21,Cardiologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
4c9e81dd-db81-4deb-a6c8-df81edd790d7,06917483575,Francisco Rios,1995-01-12,M,2024-01-05,Cardiologia,R73,Glicemia elevada / Pre-diabetes,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
0cdc652e-8538-45b4-b08a-b5373e7d36c2,74532891060,Lívia Peixoto,1958-07-19,F,2023-04-20,Endocrinologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
bbb8308d-36ee-4d27-b0f9-63c217106ac9,74532891060,Lívia Peixoto,1958-07-19,F,2024-01-25,Cardiologia,E66,Obesidade,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
08ada5bc-aaf4-4402-9aef-2be2b645be0a,83679502168,Emilly Almeida,1986-11-02,F,2024-10-28,Endocrinologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
19f65b72-82a9-4e54-948f-89f401f5c3f2,83679502168,Emilly Almeida,1986-11-02,F,2023-11-18,Endocrinologia,E11,Diabetes mellitus tipo 2,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
830168c4-d024-4474-99ec-ee052db2e009,83679502168,Emilly Almeida,1986-11-02,F,2024-12-12,Nutrologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
0a12a5f0-3920-4203-b58e-dfe7c147a56d,83679502168,Emilly Almeida,1986-11-02,F,2024-01-21,Cardiologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
4669466b-68df-42af-812f-ff7e9a2cf7b5,29036714869,Dra. Isabelly da Mata,1974-07-27,F,2024-07-31,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
0bd6c1b1-a804-4714-8907-0a8decab6f56,29036714869,Dra. Isabelly da Mata,1974-07-27,F,2023-01-28,Nutrologia,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
088b1fe3-6a05-4fd8-a854-667bb9489a44,29036714869,Dra. Isabelly da Mata,1974-07-27,F,2023-10-26,Clinica Geral,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
fecc60a2-70f2-4f8f-b2b4-9a8fd326d315,29036714869,Dra. Isabelly da Mata,1974-07-27,F,2023-05-23,Cardiologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
bad8809b-809a-4d77-8caa-a0e2fb3b8e53,41089756267,Davi Lucca Monteiro,1989-01-15,M,2024-01-22,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
d06affe9-2174-42a9-8743-b91c45b46936,41089756267,Davi Lucca Monteiro,1989-01-15,M,2024-05-05,Nutrologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
649511ca-893b-4876-8f66-5e6c182c6ab5,08134965784,Luana Vargas,1971-09-04,F,2024-08-31,Clinica Geral,E11,Diabetes mellitus tipo 2,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
a3732fa8-b431-4707-ab80-842d75f09190,08134965784,Luana Vargas,1971-09-04,F,2024-10-24,Clinica Geral,E11,Diabetes mellitus tipo 2,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
d5db0b31-87a0-4ede-98eb-1badc5aa6f56,08134965784,Luana Vargas,1971-09-04,F,2024-03-16,Clinica Geral,E66,Obesidade,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
d31d9145-0590-4b94-bd27-0fd8b8846e71,08134965784,Luana Vargas,1971-09-04,F,2024-01-19,Nutrologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
4791056a-4d3f-4522-bcf4-f80243895c0e,95106283442,João Gabriel Leão,1965-11-29,M,2023-01-26,Nutrologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
b74b73de-25bb-4f52-9fde-637dbfba7da1,95106283442,João Gabriel Leão,1965-11-29,M,2023-04-29,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
cb2c9fe7-c69f-46b7-b3cf-8ea30b30920f,95106283442,João Gabriel Leão,1965-11-29,M,2023-12-18,Nutrologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
dad17e4b-0c7c-4316-b32d-3c7660305806,95106283442,João Gabriel Leão,1965-11-29,M,2024-05-09,Cardiologia,Z00,Consulta de rotina,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
43e7c407-6b7d-4aa2-b062-88c0fccd9236,91453086242,Theo Ramos,1985-06-10,M,2023-03-10,Cardiologia,E66,Obesidade,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
3739ef94-1591-4aab-b870-b84b805f28bf,91453086242,Theo Ramos,1985-06-10,M,2023-12-18,Clinica Geral,E66,Obesidade,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
165da683-a178-4be1-a83f-be384351018f,91453086242,Theo Ramos,1985-06-10,M,2023-06-28,Endocrinologia,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
1e03b0d9-6fa3-461b-bf3f-416ca39209a6,91453086242,Theo Ramos,1985-06-10,M,2023-08-26,Nutrologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
6592acb1-664e-46ff-b34c-7e96cb742b6e,05917823677,Calebe Azevedo,1966-12-12,M,2024-02-10,Clinica Geral,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
3b2b3650-1e90-4922-a2a8-a62f70ac8207,05917823677,Calebe Azevedo,1966-12-12,M,2024-08-29,Nutrologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
1482feb0-e095-4a1a-8686-f7da5d85725e,32198407604,Gabrielly da Costa,1997-12-18,F,2023-10-13,Clinica Geral,R73,Glicemia elevada / Pre-diabetes,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
1ae6ab54-12e2-452a-8519-f71b573c5b5d,32198407604,Gabrielly da Costa,1997-12-18,F,2023-11-30,Endocrinologia,E11,Diabetes mellitus tipo 2,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
fb1c916b-5149-4832-9acc-3afdf685e93a,32198407604,Gabrielly da Costa,1997-12-18,F,2023-09-26,Nutrologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
c67a9552-0a96-450f-8164-93f327dfd587,32198407604,Gabrielly da Costa,1997-12-18,F,2024-02-02,Nutrologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
8b4aab43-f21c-4f82-a8d4-6895d89b423f,79316528437,Liam da Luz,1962-04-06,M,2024-04-13,Endocrinologia,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
7bf3d6a9-3878-44de-83c3-2daabcd4b67b,83410527680,Ana Liz Cunha,1990-05-25,F,2023-11-17,Clinica Geral,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
b04f44eb-332c-423c-8b84-615493607d1e,83410527680,Ana Liz Cunha,1990-05-25,F,2023-04-30,Endocrinologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
95799690-4080-4f7a-b843-07f6a6248c01,83410527680,Ana Liz Cunha,1990-05-25,F,2024-06-07,Nutrologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
c6d9a5dc-aed9-4544-acee-3dda99bcb06d,42153786053,Sabrina Dias,1964-06-13,F,2024-01-28,Nutrologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
29707f9b-41a7-4197-a57a-32bf7dfa309d,42153786053,Sabrina Dias,1964-06-13,F,2024-10-12,Endocrinologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
b229d38f-5bc5-40b4-bd46-ea75f0c86eba,42153786053,Sabrina Dias,1964-06-13,F,2023-10-23,Endocrinologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
0dadf3d9-2b31-409e-8c73-3513232b7029,42153786053,Sabrina Dias,1964-06-13,F,2024-04-06,Clinica Geral,Z00,Consulta de rotina,b43f7643-acd6-4f86-84b2-f2681f935fe8,Mateus Souza
f7592052-2b01-4667-9f24-ce5f57ce3e9f,40386172544,Alexia Peixoto,1965-06-24,F,2023-07-19,Nutrologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
f54f08ce-540f-4c77-bdba-823a4e6f9915,40386172544,Alexia Peixoto,1965-06-24,F,2024-12-02,Nutrologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
7547a238-e909-4400-89cd-d78d99de5e0e,40386172544,Alexia Peixoto,1965-06-24,F,2024-05-15,Endocrinologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
3357c3ad-d460-4afa-82c4-7197a4004fda,75136042907,Gabriel Castro,1975-05-19,M,2023-02-03,Cardiologia,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
54d31d67-6891-462c-96f4-77c2207147a1,41873069278,Emanuella Farias,1990-07-28,F,2024-04-13,Nutrologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
ec41a646-a00b-4c5a-955d-dc9515dc782f,41873069278,Emanuella Farias,1990-07-28,F,2023-04-27,Cardiologia,Z00,Consulta de rotina,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
a658bd6d-222d-45b7-bab9-d50c6ed81839,79430185675,Noah Costela,1974-01-25,M,2023-08-12,Nutrologia,E11,Diabetes mellitus tipo 2,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
7f330a73-a74b-4773-ad1d-ce783d0bdc25,79430185675,Noah Costela,1974-01-25,M,2023-02-03,Nutrologia,E66,Obesidade,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
73b80a2e-981c-49ec-9140-6ab1838862a1,79430185675,Noah Costela,1974-01-25,M,2023-05-01,Endocrinologia,E66,Obesidade,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
252d9ccc-e3b3-4c00-8cf2-175b2fd5ef6e,83590164298,Ana Liz Sampaio,1989-05-22,F,2024-10-09,Nutrologia,E66,Obesidade,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
97b3addb-7789-4637-83ce-59fb8b34e32d,83590164298,Ana Liz Sampaio,1989-05-22,F,2023-03-02,Cardiologia,E66,Obesidade,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
3535099c-b461-440c-878b-fcfb3644f9f8,38270945188,Sra. Gabriela Macedo,1969-08-21,F,2024-08-09,Cardiologia,R73,Glicemia elevada / Pre-diabetes,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
79662503-c5e5-4d6f-95c9-c1adc8e5a2a6,38270945188,Sra. Gabriela Macedo,1969-08-21,F,2024-02-26,Clinica Geral,E11,Diabetes mellitus tipo 2,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
0be0cf06-d2b1-41fa-93f4-4f25d4c1a95b,38270945188,Sra. Gabriela Macedo,1969-08-21,F,2023-09-13,Endocrinologia,Z00,Consulta de rotina,ff76edaa-fdba-4334-92ff-2cc005639054,Luigi Dias
b08e082f-3853-4890-bb97-eec626ee37d1,51206943734,Marcela Mendes,1981-05-03,F,2024-05-16,Endocrinologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
b6e07e69-5a16-4b2f-80ab-439d37bfc7f2,51206943734,Marcela Mendes,1981-05-03,F,2024-01-20,Nutrologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
49e9c2f0-e359-4e70-a3b4-b37936924b48,51206943734,Marcela Mendes,1981-05-03,F,2024-06-11,Cardiologia,R73,Glicemia elevada / Pre-diabetes,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
bf24aca7-3e40-45b0-a2f5-3fceb91c5c52,50673421961,Srta. Brenda Novais,1995-03-16,F,2023-12-02,Clinica Geral,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
ad3503b8-b146-48c7-8a41-fd6ace3935ce,50673421961,Srta. Brenda Novais,1995-03-16,F,2024-10-12,Cardiologia,Z00,Consulta de rotina,a2819a78-2c03-4911-8b5f-9610e09b9f5e,Alícia Freitas
be6054b4-cf61-4310-add2-21e2f0ff9b54,50673421961,Srta. Brenda Novais,1995-03-16,F,2024-03-15,Endocrinologia,Z00,Consulta de rotina,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
e1a0c3a3-9ac8-4bec-abdc-ac5c261fdde4,69380147287,João Vitor Viana,1976-11-29,M,2024-08-14,Endocrinologia,E66,Obesidade,8ab61bd6-bc97-456b-885d-7e6c3d26a368,Ester Carvalho
a130e672-b358-4bfb-8c93-b4327f83e9e1,69380147287,João Vitor Viana,1976-11-29,M,2023-02-17,Clinica Geral,E11,Diabetes mellitus tipo 2,c97b2b9a-1e5d-4318-a715-94ea27f03edf,Luna Melo
e980aea2-d036-436a-827f-39a4d591762b,69380147287,João Vitor Viana,1976-11-29,M,2023-06-11,Nutrologia,E66,Obesidade,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
68145c45-f8b9-45c9-ab89-d417da77a2ff,69380147287,João Vitor Viana,1976-11-29,M,2024-12-06,Endocrinologia,E66,Obesidade,8d98d556-575a-4577-8df8-0556a5b1f054,Mateus da Rocha
37c1d8f0-af1e-4b23-93fc-341b7a3dc047,91206857340,Francisco Silveira,1963-04-12,M,2023-04-06,Cardiologia,Z00,Consulta de rotina,5df79933-d5a6-40f0-96e9-74131b3028bd,Dr. Lucas Gabriel da Rosa
eddc65ba-17f2-403c-8e34-638a792b6365,91206857340,Francisco Silveira,1963-04-12,M,2024-01-16,Endocrinologia,Z00,Consulta de rotina,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
14624f5a-6c13-41b6-884e-5cc35e0ee57e,91206857340,Francisco Silveira,1963-04-12,M,2024-10-02,Cardiologia,Z00,Consulta de rotina,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
75d01b13-1b10-45e6-ada7-cb80f5748d1c,25047698300,Dr. Davi Miguel Fonseca,2000-10-01,M,2023-01-02,Endocrinologia,R73,Glicemia elevada / Pre-diabetes,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
14cb0ddb-e2b2-4b45-a4f6-290e2e71d899,25047698300,Dr. Davi Miguel Fonseca,2000-10-01,M,2023-08-20,Nutrologia,E11,Diabetes mellitus tipo 2,53e4503c-ce3f-4c36-911b-0819cd4ce6a2,Lucas Lima
7c8587c5-6e82-4d66-ac19-a3bd03fc3f36,36741820507,Arthur Miguel da Luz,2000-08-21,M,2024-12-11,Endocrinologia,E66,Obesidade,635e7849-c05c-448f-902a-5930d433e303,Dra. Stella Farias
e08cc38f-4971-48b1-94f4-7bfab41f55f5,80594261767,Luan Silva,1958-02-09,M,2023-11-17,Cardiologia,E66,Obesidade,3d60c462-ce2d-4ac1-ab14-0765b867c570,Anthony Sousa
