id_exame,numero_cpf,paciente_nome,data_coleta,tipo_exame,resultado_valor,unidade,valor_referencia_min,valor_referencia_max,status_resultado,id_laboratorio,nome_laboratorio
e4912349-76e2-4726-8c7a-564a16bdc6dc,52980317497,Maria Clara Sales,2023-06-14,HbA1c,4.9,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9fc612b0-d6e3-41d1-9495-b37728364bdb,52980317497,Maria Clara Sales,2023-01-06,Triglicerideos,143.0,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
1adfeb9f-5077-47e3-b163-908941bd20d6,52980317497,Maria Clara Sales,2024-12-27,Colesterol Total,214.8,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
6f76e86e-c111-4bbf-bcdd-702ab31ece3d,52980317497,Maria Clara Sales,2023-06-07,Glicemia de Jejum,91.5,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
63f82429-988e-4a32-8b3c-c9edb1cb2e80,52980317497,Maria Clara Sales,2024-10-02,Glicemia de Jejum,79.2,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
51ef6359-723e-4875-b06a-85d9cc22d7e7,91765340810,Dra. Valentina Carvalho,2024-05-17,Triglicerideos,125.7,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
289d9cc9-af07-4169-ba4e-ac29217a4f37,91765340810,Dra. Valentina Carvalho,2023-03-16,Triglicerideos,73.2,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
65b2faca-3dcc-4e98-ba30-c7973ef29e57,91765340810,Dra. Valentina Carvalho,2024-06-22,Triglicerideos,105.5,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
4d6ccbdf-a307-4be6-8002-fc627a2526d2,91765340810,Dra. Valentina Carvalho,2024-06-17,HbA1c,5.0,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
601b7f84-caf0-47a5-bb36-e1ce8ac0d4bd,91765340810,Dra. Valentina Carvalho,2024-03-01,HbA1c,4.4,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
68945798-e7ef-4cbf-b2fc-51c4160bd151,17632584080,Cecilia Gonçalves,2023-04-05,Colesterol Total,119.9,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
828b739a-ed16-4db3-b51d-ffd2ebcd559f,17632584080,Cecilia Gonçalves,2023-08-07,HbA1c,5.6,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
553d6f46-2853-4395-8241-c61a24dcf945,17632584080,Cecilia Gonçalves,2023-12-06,Triglicerideos,170.8,mg/dL,0.0,150.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
621ecb6d-6058-47a2-8b93-3e0be7e654d7,17632584080,Cecilia Gonçalves,2023-08-12,Triglicerideos,135.5,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
e3f8332a-05e9-46ed-8fa5-cbf8259e3844,17632584080,Cecilia Gonçalves,2024-07-28,Colesterol Total,172.8,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
15369567-911c-45b0-81b5-5e0622808ff8,24591068749,Mathias Lima,2024-04-01,Triglicerideos,100.8,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
61c84975-88b7-4f66-ac49-7f67bd5fac60,34169820533,Sra. Rafaela Cunha,2023-02-10,HbA1c,4.9,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2509542e-2ef1-4a52-85aa-e8f24f325b63,34169820533,Sra. Rafaela Cunha,2024-01-26,Triglicerideos,114.7,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2a556f82-ec35-4269-b224-330f1d1fb925,28109534732,Augusto Teixeira,2024-07-07,Triglicerideos,165.3,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
84d190a9-a57b-4137-8fe2-48a506d67f4f,21457960885,Nicolas Pereira,2024-06-10,Triglicerideos,134.6,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
f81ad257-c53b-4744-8d46-af3ae9b8f80f,21457960885,Nicolas Pereira,2024-05-13,Colesterol Total,189.7,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
31c6799d-f874-4e34-abb7-216c853284ae,21457960885,Nicolas Pereira,2024-10-29,Triglicerideos,134.7,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
56ab876c-9394-4b1a-8cc3-1e36e5260912,05824316970,Dr. João Miguel da Paz,2023-04-09,Glicemia de Jejum,104.0,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
876a78f9-4769-43ff-aeea-2af259757815,05824316970,Dr. João Miguel da Paz,2024-10-03,Glicemia de Jejum,89.6,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c097426c-f2d7-444e-bca4-333430153c8f,26781935003,Lavínia Borges,2024-12-02,HbA1c,5.0,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
aac2971a-8a63-43a7-a46c-395ab906b8fd,45826039124,Vitória Pinto,2024-07-04,HbA1c,7.0,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
87545056-711b-4e94-ae16-05da79c90138,45826039124,Vitória Pinto,2024-10-24,Colesterol Total,169.6,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
50a892d9-c93b-4d47-94d7-3cdf0588209b,45826039124,Vitória Pinto,2023-01-25,HbA1c,4.0,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
384fc03f-51cd-4d15-9db8-f001e4df70c3,45826039124,Vitória Pinto,2023-02-08,Triglicerideos,248.3,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
0fb43f11-a7ab-4129-8df7-1a6a2ce9f58d,06935148766,Dra. Emanuelly Campos,2023-07-02,Glicemia de Jejum,132.7,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c74feca0-98b0-4970-b648-02e5fce8afcb,94531806700,Théo da Luz,2024-08-11,Glicemia de Jejum,84.8,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
3dbe32bc-2688-4dba-bca0-0ffec381364e,94531806700,Théo da Luz,2024-02-22,Triglicerideos,116.5,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
68f3c96f-7c42-46a1-add1-75f919904442,94531806700,Théo da Luz,2024-10-07,Colesterol Total,109.6,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
dddc3b70-8318-4558-a2eb-83b2598400e6,58160743939,Davi Luiz Pinto,2023-01-18,Triglicerideos,93.4,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
d45d7451-3369-4116-a91a-e6e7f6c83da0,58160743939,Davi Luiz Pinto,2024-07-01,Glicemia de Jejum,86.5,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
fb349a08-2579-4cba-8839-48f5d3c9281b,58160743939,Davi Luiz Pinto,2024-08-22,Glicemia de Jejum,91.3,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
acf17377-425b-443f-8e30-cbce6f4ef7c4,58160743939,Davi Luiz Pinto,2024-01-02,Glicemia de Jejum,76.6,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
8c37432c-e093-432b-b23e-10ab2b6277cc,93014576280,Isabela Aparecida,2024-12-03,Triglicerideos,97.8,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
0d51cea8-30ce-45f7-af0c-8132796d7c9e,93014576280,Isabela Aparecida,2023-10-16,Glicemia de Jejum,96.2,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
af8ad665-4d9c-4d3f-ae47-88a765f2c029,93014576280,Isabela Aparecida,2024-02-09,Colesterol Total,148.4,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
d14a2244-189e-4868-ab3e-1f342c88dceb,93014576280,Isabela Aparecida,2024-04-30,Glicemia de Jejum,104.4,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
4cd8e7ef-3934-4bfb-85f1-d1dc9f67594c,93014576280,Isabela Aparecida,2023-05-20,HbA1c,4.6,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
1c71b338-0e9e-43ee-946c-655f50a45f10,89703256112,Lunna Vargas,2024-10-11,Triglicerideos,202.0,mg/dL,0.0,150.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
c176698c-4f5c-4605-80e8-57af8da39231,89703256112,Lunna Vargas,2024-11-24,Triglicerideos,174.3,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
b066ef4d-a04b-4134-8682-9dce4dfbfaec,89703256112,Lunna Vargas,2023-01-12,Triglicerideos,71.9,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2645fedb-8f00-4d5f-baa1-29052b93d04c,89703256112,Lunna Vargas,2023-05-07,HbA1c,8.7,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
78ae3f48-aa59-441d-b083-de5747e70fdb,75361920452,Nicole Aparecida,2024-07-04,Colesterol Total,209.1,mg/dL,0.0,200.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
5c5b8fa5-e4a1-4ce6-a12e-8d24a352eadc,98615307202,Pedro Borges,2023-08-04,Triglicerideos,255.7,mg/dL,0.0,150.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
2db757ec-8314-4ca7-89c0-f436239735a5,98615307202,Pedro Borges,2023-08-05,Triglicerideos,221.9,mg/dL,0.0,150.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
d61b0105-4be2-474a-a340-b00fc626d593,98615307202,Pedro Borges,2023-06-14,HbA1c,6.9,%,4.0,5.6,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
febf6931-0dd6-4afd-9179-62d67e134487,98615307202,Pedro Borges,2024-09-23,HbA1c,5.6,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c00723bf-0ce8-4ab7-866e-5aa484860baa,98615307202,Pedro Borges,2023-04-28,HbA1c,4.9,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
18cda6c8-d6ad-4d67-b502-490c2571e387,26830791413,Juan Martins,2024-07-16,Glicemia de Jejum,131.5,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
247a772e-c45d-4506-97a9-c41ba04773a0,26830791413,Juan Martins,2023-10-25,Glicemia de Jejum,123.3,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9df58f71-32fd-463c-ac21-70883d9dfb17,29106587402,Theo Jesus,2023-07-22,Glicemia de Jejum,79.7,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
061a9d06-d3a7-4b1a-8bfa-5653ea158f8a,95064871384,Lívia Oliveira,2024-01-01,Triglicerideos,283.1,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
2c6180f2-db29-4fb5-9489-62e0b2a8ab6d,95064871384,Lívia Oliveira,2023-04-13,HbA1c,6.4,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
1928fe79-9ce3-4168-bab4-efb265ae7214,95064871384,Lívia Oliveira,2023-07-18,Glicemia de Jejum,118.7,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
f9acbcf4-5b9e-4c4d-811b-784a395f6be8,95064871384,Lívia Oliveira,2024-04-06,Colesterol Total,198.6,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
d1517935-b676-4f50-a7a5-582638afc624,95064871384,Lívia Oliveira,2024-12-11,Triglicerideos,257.0,mg/dL,0.0,150.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
d68558bf-f3ff-47b5-b5ee-543918edf5f1,13596827400,Bernardo Casa Grande,2023-11-20,Triglicerideos,105.7,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c5ca26a7-b505-4b1a-9c97-7737fd5b58b8,13596827400,Bernardo Casa Grande,2023-01-05,HbA1c,5.2,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
e910e1df-f881-4b3a-b2d7-5a764a078766,13596827400,Bernardo Casa Grande,2023-08-15,HbA1c,5.2,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
18bef19b-5d1b-4bda-9c21-21da0666e357,13596827400,Bernardo Casa Grande,2023-10-11,Colesterol Total,133.7,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
b042030d-7f77-4b8f-abbe-c5902f379f67,13596827400,Bernardo Casa Grande,2024-11-26,HbA1c,5.4,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
8b604ce9-cb5f-4c62-b596-5802175e7715,53690718457,Heloisa Porto,2024-04-01,Colesterol Total,183.7,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
b80b11d1-faac-487f-abe0-db3e7b06f210,53690718457,Heloisa Porto,2024-05-13,Triglicerideos,63.6,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
352b0ee1-682a-4ae6-8a43-bdacabffe24d,53690718457,Heloisa Porto,2023-06-29,Glicemia de Jejum,83.6,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
a7c77e62-a9ec-42d4-a740-d9649e9b3b56,97618543020,Oliver Cirino,2023-05-24,Triglicerideos,120.1,mg/dL,0.0,150.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
f7d8f083-25af-44a3-918f-c38f6662ac27,97618543020,Oliver Cirino,2023-09-27,HbA1c,8.3,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
a8cf3153-5093-451d-b3a2-80d8308acc03,97618543020,Oliver Cirino,2023-03-19,Glicemia de Jejum,110.1,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
69a68b03-2796-4f33-a879-c4dacb807772,97618543020,Oliver Cirino,2024-08-18,Glicemia de Jejum,110.8,mg/dL,70.0,99.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
1d199e52-3d38-45fe-94aa-43b58c73693d,97618543020,Oliver Cirino,2024-08-27,Colesterol Total,144.7,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
83d02e13-515d-4159-b0ad-7cb5a5284f01,45783629146,Daniel Jesus,2024-07-10,Triglicerideos,223.6,mg/dL,0.0,150.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
d57c7611-32db-4dc4-8d39-7e9ee642dd58,45783629146,Daniel Jesus,2024-10-31,Colesterol Total,190.0,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
8120157b-4342-43af-8f5c-763a5ecfc6da,10589463233,Vitor Macedo,2023-08-17,Colesterol Total,220.9,mg/dL,0.0,200.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
5908c5c8-a9eb-49bb-a18a-f62747dcc273,10589463233,Vitor Macedo,2023-05-18,Triglicerideos,115.9,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
808a0bbb-991d-4c2b-94e2-359c433e9060,07438529150,Sr. Fernando Cavalcanti,2024-02-11,Glicemia de Jejum,98.4,mg/dL,70.0,99.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
4d4e263d-ecba-4e0b-bacc-ce0c65c395ad,07438529150,Sr. Fernando Cavalcanti,2024-11-09,Glicemia de Jejum,101.3,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
31909f07-3ffb-4666-a3dc-19ae68856c9c,07438529150,Sr. Fernando Cavalcanti,2024-06-10,HbA1c,5.7,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
5b26db51-0a71-4a16-9a2d-08cbf82854f1,07438529150,Sr. Fernando Cavalcanti,2023-06-13,Colesterol Total,169.0,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
bff0516e-6554-4f10-9c0e-dc399c5bf7c0,23519687437,Renan Souza,2024-05-10,HbA1c,4.3,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
02720288-c79b-4ebf-8133-9702ed7dd210,23519687437,Renan Souza,2023-08-13,Glicemia de Jejum,116.9,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a6fcfd9a-8e31-4383-abb1-99496fe17c11,48731629555,Sr. Luiz Henrique Cavalcante,2023-09-28,Glicemia de Jejum,75.9,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
d5c08ebd-8740-423a-8b72-11353c654398,48731629555,Sr. Luiz Henrique Cavalcante,2023-02-13,HbA1c,4.4,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
cac98cdd-c752-4905-94f9-592ca6357767,48731629555,Sr. Luiz Henrique Cavalcante,2024-06-14,HbA1c,4.7,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
3aacf2ba-8227-414f-bb47-0324aef1c348,48731629555,Sr. Luiz Henrique Cavalcante,2024-04-25,Colesterol Total,193.7,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
e3751400-3cbb-41e5-9d8b-6ce00a624b5b,76845092176,Josué Silveira,2024-10-26,Glicemia de Jejum,91.5,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
fe51e1f0-828f-4e37-96f9-1de4898484b9,76845092176,Josué Silveira,2024-12-21,Glicemia de Jejum,118.8,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
f7c2db24-65a9-4071-acfe-23859125df51,76845092176,Josué Silveira,2023-09-27,Triglicerideos,129.6,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
20e2f730-3419-41ea-8514-3bac50848bd1,76845092176,Josué Silveira,2024-01-21,HbA1c,5.5,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
795ad647-6021-4c9b-b721-35f5354d5710,31785209612,Daniel Costa,2024-06-13,Glicemia de Jejum,60.0,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
cda17930-e27f-40bc-85bf-334c313e2e19,31785209612,Daniel Costa,2023-08-17,Colesterol Total,152.5,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9d56c85a-3a52-42b1-8b1b-cdac59b26e3d,31785209612,Daniel Costa,2023-12-28,Colesterol Total,127.7,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
5cbf07c4-aee2-4309-9647-cae3286e36d6,31785209612,Daniel Costa,2024-05-08,Colesterol Total,187.1,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
d4b92aa9-0ca3-41f1-9ea0-8878f65b4e79,86731049557,Henry Fonseca,2024-03-26,HbA1c,6.5,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
7f49f39f-e4e0-4d4f-8c58-a5f46ca53f4b,86731049557,Henry Fonseca,2023-03-20,HbA1c,6.2,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
78140e03-4112-49ae-adcc-b2998b1648c8,86731049557,Henry Fonseca,2023-08-05,Triglicerideos,142.6,mg/dL,0.0,150.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
1a6f2204-eab5-4b92-9d9d-59927f8b4440,86731049557,Henry Fonseca,2023-06-11,HbA1c,6.6,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
31ccf89d-188a-4ae1-930e-2d6218c4774b,86731049557,Henry Fonseca,2024-11-07,Glicemia de Jejum,165.8,mg/dL,70.0,99.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9f5f4b88-73e5-4064-8e66-64e2351a814a,37265819012,Dra. Nina Porto,2023-04-27,Triglicerideos,153.5,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
36ba77e7-b638-4f96-b0be-5efdbb166658,37265819012,Dra. Nina Porto,2024-05-05,Colesterol Total,250.9,mg/dL,0.0,200.0,Critico,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
5de284fa-75e7-4d49-823b-9daca04ba1a0,20876549300,Alexandre Oliveira,2024-10-24,HbA1c,5.8,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
3dd7f9be-7d9f-449d-ba06-efdee7e5ff23,20876549300,Alexandre Oliveira,2023-09-07,Glicemia de Jejum,92.5,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
f1b26f39-dfe1-4dc6-969e-def142681e1f,43697082574,Clarice Viana,2023-05-18,HbA1c,6.0,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
69ecedf5-5112-41da-93aa-96793fc9a07f,15683207444,Srta. Juliana Ferreira,2023-02-27,HbA1c,7.3,%,4.0,5.6,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
94725755-7779-4f67-a7e0-98da0243f20c,15683207444,Srta. Juliana Ferreira,2023-07-04,Triglicerideos,299.8,mg/dL,0.0,150.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
c2e0c6f4-a757-4c58-8aa1-7325cf41ed70,15683207444,Srta. Juliana Ferreira,2024-09-05,Colesterol Total,208.7,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2d443dab-b6c3-4015-988f-4d71814cfd69,15683207444,Srta. Juliana Ferreira,2024-11-08,Glicemia de Jejum,156.6,mg/dL,70.0,99.0,Critico,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
2c54e8d4-ae2a-4f28-b51c-1f9f7bbe995b,15683207444,Srta. Juliana Ferreira,2023-08-10,Glicemia de Jejum,136.9,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
8e584c8f-20c8-446e-9773-bfc86fb4ed86,65043972106,Kevin Moura,2024-05-08,Colesterol Total,168.4,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
54c2ba72-b0e6-4dfb-af0f-5ab534e6b903,65043972106,Kevin Moura,2024-02-25,HbA1c,5.0,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
060021c0-2750-4eb4-8cd9-1167b6101e18,65043972106,Kevin Moura,2024-08-19,HbA1c,5.7,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
ddd1d0b1-c2e9-4ae5-adf5-00d22db3a072,65043972106,Kevin Moura,2023-06-21,Triglicerideos,150.1,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
db120d78-695d-449a-a668-6f27a975d1ca,62598473191,Ana Julia Mendonça,2023-08-24,Glicemia de Jejum,84.1,mg/dL,70.0,99.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
28977b61-ebb8-4dd8-9bd2-2f9fddd87cd9,62598473191,Ana Julia Mendonça,2023-05-16,Colesterol Total,136.9,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
4f440947-3f1a-4f21-8919-19dab534a596,62598473191,Ana Julia Mendonça,2023-07-27,Glicemia de Jejum,84.4,mg/dL,70.0,99.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
4e1ef7d3-c19c-4a41-8cec-a83408eb1ae5,07935148600,Emanuella Mendes,2023-06-03,Colesterol Total,190.2,mg/dL,0.0,200.0,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
c66a3124-d785-4ce6-8174-94fe9d38db90,07935148600,Emanuella Mendes,2023-07-01,Glicemia de Jejum,110.2,mg/dL,70.0,99.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
96eba1db-c278-4929-a3f0-5821bb2fe54d,07935148600,Emanuella Mendes,2024-06-28,Glicemia de Jejum,144.8,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
