id_atendimento,documento_paciente,nome_completo,data_atendimento,peso_kg,altura_cm,imc,classificacao_imc,circunferencia_abdominal_cm,plano_alimentar,meta_calorica,id_nutricionista,nome_nutricionista
7d02d4a4-90b8-480b-9019-b1d42a224f2f,086.372.954-10,Clarice Vasconcelos,2023-08-10,82.1,164,30.5,Obesidade Grau I,90.6,Dieta balanceada com fracionamento em 5 refeicoes,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
d50c81b6-13bc-4c64-99f6-37a6e0e73fa0,429.063.817-13,Otto Oliveira,2023-09-10,83.6,166,30.3,Obesidade Grau I,96.6,Dieta mediterranea com controle de gorduras saturadas,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
d79c301c-460b-47aa-904b-559f6fee2fcf,429.063.817-13,Otto Oliveira,2024-08-28,82.89999999999999,166,30.1,Obesidade Grau I,85.4,Dieta mediterranea com controle de gorduras saturadas,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
df9c01ee-56e8-4f3b-8b21-c0143dbd1186,429.063.817-13,Otto Oliveira,2023-02-15,81.6,166,29.6,Sobrepeso,91.8,Dieta hipocalorica com restricao de carboidratos simples,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
8a13eb24-227a-4729-a29c-8d01c1861781,714.503.968-01,Samuel da Cruz,2024-03-11,70.8,183,21.1,Normal,84.5,Dieta balanceada com fracionamento em 5 refeicoes,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
18756b81-b2cc-4696-b8dc-50ad81058a47,714.503.968-01,Samuel da Cruz,2024-04-08,69.6,183,20.8,Normal,79.3,Dieta balanceada com fracionamento em 5 refeicoes,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
6d6b9310-656c-420e-9f55-c3d6360e4747,714.503.968-01,Samuel da Cruz,2024-12-10,69.5,183,20.8,Normal,81.3,Dieta balanceada com fracionamento em 5 refeicoes,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
97209027-47ef-489d-82da-e4c0a185c39e,714.503.968-01,Samuel da Cruz,2023-09-02,69.3,183,20.7,Normal,77.8,Dieta hipocalorica com restricao de carboidratos simples,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
ac7e8d57-4d8b-47d2-bb71-50557441e204,714.503.968-01,Samuel da Cruz,2023-06-15,68.6,183,20.5,Normal,69.9,Dieta balanceada com fracionamento em 5 refeicoes,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
d5e0d77e-642b-4a2a-96f4-a884facd32c6,714.503.968-01,Samuel da Cruz,2024-04-10,67.5,183,20.2,Normal,84.6,Dieta balanceada com fracionamento em 5 refeicoes,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
230ebc11-170d-44d4-aaee-2fd4f0a56ad5,840.132.769-50,José Miguel Aparecida,2024-10-03,86.0,167,30.8,Obesidade Grau I,109.0,Dieta balanceada com fracionamento em 5 refeicoes,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
9b9070f5-a1dc-49cc-950a-0e86554c3fea,840.132.769-50,José Miguel Aparecida,2024-01-30,84.7,167,30.4,Obesidade Grau I,95.1,Plano low carb com aumento de proteinas magras,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
4d1dea6c-c519-4cfb-aa16-510abfd8a53f,840.132.769-50,José Miguel Aparecida,2023-10-04,84.7,167,30.4,Obesidade Grau I,96.8,Dieta mediterranea com controle de gorduras saturadas,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
d3309f14-9829-4e52-842b-55f439a5e463,840.132.769-50,José Miguel Aparecida,2023-02-26,83.8,167,30.0,Obesidade Grau I,100.5,Plano low carb com aumento de proteinas magras,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
a93c2691-1253-4c43-8a88-9cb02a0d2acf,840.132.769-50,José Miguel Aparecida,2024-04-21,83.6,167,30.0,Obesidade Grau I,84.8,Dieta hipocalorica com restricao de carboidratos simples,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
4de63eb8-8e7b-4523-8951-0052442cccbc,840.132.769-50,José Miguel Aparecida,2024-12-22,83.1,167,29.8,Sobrepeso,108.6,Dieta hipocalorica com restricao de carboidratos simples,2200,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
0d0899dd-0554-48c3-9778-86b44be6213c,610.783.429-03,Luara Fogaça,2023-12-09,75.0,157,30.4,Obesidade Grau I,96.6,Dieta mediterranea com controle de gorduras saturadas,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
13367b3f-ec13-4114-a75f-064b632aaa20,610.783.429-03,Luara Fogaça,2024-08-17,74.8,157,30.3,Obesidade Grau I,108.1,Dieta mediterranea com controle de gorduras saturadas,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
cc032899-0515-4b3f-ac7f-71ff55069b1d,610.783.429-03,Luara Fogaça,2024-05-30,74.3,157,30.1,Obesidade Grau I,89.1,Dieta balanceada com fracionamento em 5 refeicoes,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
1f327f79-daa1-47f8-a62f-ef307c81f918,610.783.429-03,Luara Fogaça,2023-12-20,74.2,157,30.1,Obesidade Grau I,109.5,Dieta balanceada com fracionamento em 5 refeicoes,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
0c9ea194-d9dd-4d02-a358-c4694dd0974d,610.783.429-03,Luara Fogaça,2024-04-26,73.4,157,29.8,Sobrepeso,101.2,Plano low carb com aumento de proteinas magras,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
910aab11-aa5a-4f10-9818-bbb5feb9f715,610.783.429-03,Luara Fogaça,2023-07-12,72.5,157,29.4,Sobrepeso,99.4,Dieta balanceada com fracionamento em 5 refeicoes,1400,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
73f6fc00-d5f3-4854-b281-3c454ddea8da,417.385.926-00,Matteo Cardoso,2023-10-23,87.60000000000001,169,30.7,Obesidade Grau I,96.9,Dieta hipocalorica com restricao de carboidratos simples,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
0b98f39e-ca06-4d96-bcb1-2dafb534b859,149.356.027-16,Lavínia Silveira,2024-05-23,67.6,172,22.9,Normal,80.0,Dieta mediterranea com controle de gorduras saturadas,1600,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
3a38d95c-18b4-4072-bbd2-5fa2e5b49af6,149.356.027-16,Lavínia Silveira,2023-10-28,66.8,172,22.6,Normal,91.6,Dieta balanceada com fracionamento em 5 refeicoes,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
0f5e9418-716f-4762-b58f-d009a34cf6b2,638.749.120-78,Sr. Otto Vasconcelos,2024-03-30,98.6,173,32.9,Obesidade Grau I,96.1,Dieta hipocalorica com restricao de carboidratos simples,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
4aa63516-8674-42cd-ab59-78d1987d7432,638.749.120-78,Sr. Otto Vasconcelos,2023-08-26,98.3,173,32.8,Obesidade Grau I,79.3,Plano low carb com aumento de proteinas magras,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
89ea842d-be2c-4bed-9f8d-606268953e5e,269.354.708-38,Ana Julia Cirino,2024-05-12,55.4,161,21.4,Normal,73.1,Dieta balanceada com fracionamento em 5 refeicoes,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
43263af6-36f3-4235-9c4e-c7ada20c2db5,269.354.708-38,Ana Julia Cirino,2023-11-10,54.9,161,21.2,Normal,80.5,Dieta mediterranea com controle de gorduras saturadas,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
b6b5a644-30da-45d8-9419-6354a1f9f545,269.354.708-38,Ana Julia Cirino,2023-10-23,54.6,161,21.1,Normal,84.5,Dieta hipocalorica com restricao de carboidratos simples,1600,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
a3aee2f5-2d21-4b87-92df-532c4e75c0a5,269.354.708-38,Ana Julia Cirino,2023-06-20,54.1,161,20.9,Normal,81.5,Dieta mediterranea com controle de gorduras saturadas,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
4a16aa44-22ec-4726-a54d-2d422895ea26,269.354.708-38,Ana Julia Cirino,2024-12-26,53.7,161,20.7,Normal,91.8,Dieta mediterranea com controle de gorduras saturadas,1600,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
6877c167-056d-4c32-be00-e022906b630d,789.106.254-49,Valentim Melo,2024-08-11,83.8,187,24.0,Normal,66.4,Dieta mediterranea com controle de gorduras saturadas,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
436e68a0-fe98-4eae-9a15-c8ee6502efbf,789.106.254-49,Valentim Melo,2023-07-30,83.39999999999999,187,23.8,Normal,83.1,Dieta hipocalorica com restricao de carboidratos simples,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
2ea00921-22eb-446f-860a-76e59e197bb8,673.948.512-73,Srta. Melissa Silva,2024-07-06,78.89999999999999,167,28.3,Sobrepeso,67.5,Dieta mediterranea com controle de gorduras saturadas,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
e74254bf-e8ce-47ec-ad2c-ed5ebcbc0d50,673.948.512-73,Srta. Melissa Silva,2024-02-19,78.39999999999999,167,28.1,Sobrepeso,88.1,Dieta balanceada com fracionamento em 5 refeicoes,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
ff23c70f-b528-458a-b7d2-b8add11dfcc2,673.948.512-73,Srta. Melissa Silva,2023-06-09,76.99999999999999,167,27.6,Sobrepeso,81.2,Dieta hipocalorica com restricao de carboidratos simples,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
3283fd30-b91d-4600-847f-e1aea767b578,421.359.870-50,Bruna Cassiano,2024-04-30,58.8,169,20.6,Normal,85.4,Plano low carb com aumento de proteinas magras,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
87c9f563-485e-45c3-a819-8b237bc33bd8,421.359.870-50,Bruna Cassiano,2024-03-28,57.8,169,20.2,Normal,75.1,Plano low carb com aumento de proteinas magras,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
a311572d-8211-43fb-998b-455d15a11e01,421.359.870-50,Bruna Cassiano,2023-05-23,56.699999999999996,169,19.9,Normal,92.2,Dieta hipocalorica com restricao de carboidratos simples,1800,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
e665ef84-ef54-4d1e-8414-2e8ea404dc0f,421.359.870-50,Bruna Cassiano,2023-08-14,56.699999999999996,169,19.9,Normal,90.3,Dieta balanceada com fracionamento em 5 refeicoes,1800,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
2e6035c0-4e2a-4254-ab84-d5a4787e3c90,421.359.870-50,Bruna Cassiano,2024-09-14,56.599999999999994,169,19.8,Normal,86.7,Dieta mediterranea com controle de gorduras saturadas,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
8095cf0f-8d82-4ec0-997f-69e00b9a461a,948.052.673-56,Evelyn Campos,2023-07-20,65.0,158,26.0,Sobrepeso,81.0,Dieta hipocalorica com restricao de carboidratos simples,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
8459e895-2e87-40f9-851e-406d9afc9dbd,948.052.673-56,Evelyn Campos,2024-11-24,64.2,158,25.7,Sobrepeso,86.6,Dieta hipocalorica com restricao de carboidratos simples,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
a6e5415a-eed7-4b69-bba3-8b4ff30aef80,948.052.673-56,Evelyn Campos,2023-11-22,63.6,158,25.5,Sobrepeso,76.3,Dieta hipocalorica com restricao de carboidratos simples,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
562ad04e-c39e-44c6-83c4-d626eca53540,948.052.673-56,Evelyn Campos,2024-01-14,63.0,158,25.2,Sobrepeso,88.8,Dieta balanceada com fracionamento em 5 refeicoes,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
d139afc7-3b01-4bb8-8a65-b20162a6aa4e,948.052.673-56,Evelyn Campos,2023-12-26,63.0,158,25.2,Sobrepeso,95.2,Plano low carb com aumento de proteinas magras,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
3d21f6f8-9a0e-4106-8428-49a83ad73b08,382.601.974-13,Sr. Ravy Pinto,2024-03-01,91.80000000000001,172,31.0,Obesidade Grau I,103.6,Dieta balanceada com fracionamento em 5 refeicoes,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
e0a7975d-e2aa-4c66-89d0-59d65cb95772,382.601.974-13,Sr. Ravy Pinto,2024-02-29,91.60000000000001,172,31.0,Obesidade Grau I,89.2,Dieta mediterranea com controle de gorduras saturadas,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
813c9c4c-b75e-4109-9f13-361f29ebe2a7,382.601.974-13,Sr. Ravy Pinto,2023-08-01,90.7,172,30.7,Obesidade Grau I,97.9,Plano low carb com aumento de proteinas magras,2000,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
62fa3ece-babc-483a-b2ab-c1be5dcf8f57,382.601.974-13,Sr. Ravy Pinto,2023-12-10,89.2,172,30.2,Obesidade Grau I,84.7,Dieta hipocalorica com restricao de carboidratos simples,2200,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
5af97503-d8bb-4895-9f22-cd3a18edb26b,382.601.974-13,Sr. Ravy Pinto,2023-01-07,88.10000000000001,172,29.8,Sobrepeso,99.6,Dieta balanceada com fracionamento em 5 refeicoes,1800,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
2c0bc175-7658-4a35-aa0b-c7dd1a902c71,639.574.012-16,Benício Oliveira,2024-12-28,90.8,175,29.6,Sobrepeso,85.6,Dieta mediterranea com controle de gorduras saturadas,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
1d2a2bbb-5a91-4c72-a5eb-af48404b507d,639.574.012-16,Benício Oliveira,2023-10-24,90.5,175,29.6,Sobrepeso,67.0,Dieta balanceada com fracionamento em 5 refeicoes,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
06ed710f-8f05-47de-90b0-8cdd6e186dae,639.574.012-16,Benício Oliveira,2024-08-22,89.3,175,29.2,Sobrepeso,72.7,Plano low carb com aumento de proteinas magras,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
9b2f18d0-6989-4780-b777-f8832cba8e22,639.574.012-16,Benício Oliveira,2023-08-18,88.5,175,28.9,Sobrepeso,79.7,Dieta hipocalorica com restricao de carboidratos simples,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
4f80c401-1db4-4bc6-9a37-17f127e5ffef,435.967.280-29,Alexandre Duarte,2023-05-08,71.69999999999999,183,21.4,Normal,79.6,Plano low carb com aumento de proteinas magras,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
60f5d08c-68f6-457f-a1cc-a404090d7933,435.967.280-29,Alexandre Duarte,2023-01-30,71.39999999999999,183,21.3,Normal,72.3,Dieta hipocalorica com restricao de carboidratos simples,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
6706baf6-552a-46f2-a379-ef382513e0ce,583.269.174-19,Lucas Cunha,2024-09-05,87.5,183,26.1,Sobrepeso,85.1,Plano low carb com aumento de proteinas magras,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
3aa8ff43-c2bc-495c-868a-fc374d9bd255,583.269.174-19,Lucas Cunha,2023-09-22,86.8,183,25.9,Sobrepeso,84.0,Dieta balanceada com fracionamento em 5 refeicoes,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
9c077206-4bc5-46f7-9a7b-896e68ccaa72,583.269.174-19,Lucas Cunha,2023-01-18,86.2,183,25.7,Sobrepeso,80.4,Plano low carb com aumento de proteinas magras,1600,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
3c6caff4-8b99-4dfc-90ed-fc1a14ccb93e,583.269.174-19,Lucas Cunha,2023-11-24,85.3,183,25.5,Sobrepeso,76.0,Dieta balanceada com fracionamento em 5 refeicoes,1600,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
da7ae50b-ba67-4034-82aa-7d2338bf4efc,021.598.634-24,Davi Sales,2024-01-05,94.2,165,34.6,Obesidade Grau I,103.4,Dieta balanceada com fracionamento em 5 refeicoes,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
b0f68205-f520-4667-b281-d4c4af35849c,021.598.634-24,Davi Sales,2024-06-26,94.10000000000001,165,34.6,Obesidade Grau I,108.2,Dieta hipocalorica com restricao de carboidratos simples,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
55b051a9-f6a0-45f5-8c41-98389c9c010a,021.598.634-24,Davi Sales,2023-04-07,93.80000000000001,165,34.5,Obesidade Grau I,91.1,Dieta mediterranea com controle de gorduras saturadas,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
7526e35c-aab6-46ab-a0fe-99734b171f96,321.785.940-50,Kevin Sá,2023-10-05,106.2,187,30.4,Obesidade Grau I,90.1,Plano low carb com aumento de proteinas magras,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
b565de43-3c5f-44b5-8fec-9bf1c7101233,321.785.940-50,Kevin Sá,2023-05-28,105.4,187,30.1,Obesidade Grau I,98.9,Dieta hipocalorica com restricao de carboidratos simples,1600,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
1757f95b-6c51-4a95-9da1-7dc760f44b07,321.785.940-50,Kevin Sá,2024-05-11,104.60000000000001,187,29.9,Sobrepeso,92.1,Dieta balanceada com fracionamento em 5 refeicoes,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
7fe3caa6-ba7e-43db-9da6-e02c66e7d6c1,627.415.093-52,Theodoro Borges,2024-05-30,63.0,172,21.3,Normal,80.9,Dieta mediterranea com controle de gorduras saturadas,1600,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
2b1014ce-bb64-4634-8654-bdd76c948a8e,627.415.093-52,Theodoro Borges,2024-09-20,61.8,172,20.9,Normal,87.9,Dieta hipocalorica com restricao de carboidratos simples,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
f8057ffe-0e7b-431d-81cb-ba6b57916e92,945.302.781-23,Sr. Valentim Cavalcante,2023-05-15,95.89999999999999,166,34.8,Obesidade Grau I,79.7,Dieta hipocalorica com restricao de carboidratos simples,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
3246b1f0-861e-4d3a-affe-7989c42d5131,945.302.781-23,Sr. Valentim Cavalcante,2023-05-23,95.39999999999999,166,34.6,Obesidade Grau I,105.5,Dieta balanceada com fracionamento em 5 refeicoes,2200,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
63d98cdc-cc4e-400b-8119-678b6201f561,945.302.781-23,Sr. Valentim Cavalcante,2023-06-26,94.6,166,34.3,Obesidade Grau I,95.6,Plano low carb com aumento de proteinas magras,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
3f59236b-c1dd-4c3f-a9b8-2ae9370b6668,945.302.781-23,Sr. Valentim Cavalcante,2023-08-16,93.5,166,33.9,Obesidade Grau I,91.7,Dieta mediterranea com controle de gorduras saturadas,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
3e347174-cc17-46bf-9204-45c2f871eab9,043.976.815-20,Helena Rezende,2023-08-03,79.4,157,32.2,Obesidade Grau I,94.3,Dieta mediterranea com controle de gorduras saturadas,1400,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
15423d01-37d8-4ff1-8fae-1eb2943952f3,043.976.815-20,Helena Rezende,2023-03-21,78.80000000000001,157,32.0,Obesidade Grau I,94.7,Dieta hipocalorica com restricao de carboidratos simples,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
a06ed8cc-4389-40ef-afc6-621266d766fa,043.976.815-20,Helena Rezende,2023-07-21,77.70000000000002,157,31.5,Obesidade Grau I,81.2,Dieta hipocalorica com restricao de carboidratos simples,1400,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
1b6bdf1e-517b-44f0-af67-e2615ce47bee,043.976.815-20,Helena Rezende,2024-08-30,76.50000000000001,157,31.0,Obesidade Grau I,107.0,Dieta hipocalorica com restricao de carboidratos simples,2000,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
3968957d-f2f6-41fa-86ad-73161c608eeb,043.976.815-20,Helena Rezende,2023-02-14,76.30000000000001,157,31.0,Obesidade Grau I,95.3,Dieta hipocalorica com restricao de carboidratos simples,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
20f6dd57-5bcf-434a-9c58-125b9af4904a,043.976.815-20,Helena Rezende,2023-05-07,75.30000000000001,157,30.5,Obesidade Grau I,98.5,Dieta mediterranea com controle de gorduras saturadas,2200,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
b5595503-988e-4779-a588-e90a625f0043,721.460.958-49,Rafael Pacheco,2023-01-30,98.0,173,32.7,Obesidade Grau I,102.6,Dieta hipocalorica com restricao de carboidratos simples,1600,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
d1f7883b-5fbe-4ec1-bd50-24ca04426273,721.460.958-49,Rafael Pacheco,2024-08-16,96.7,173,32.3,Obesidade Grau I,86.8,Plano low carb com aumento de proteinas magras,1800,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
1f5437bc-d75c-4589-a470-d630a90173d4,231.749.580-32,Beatriz Lima,2023-09-05,85.0,161,32.8,Obesidade Grau I,98.8,Dieta hipocalorica com restricao de carboidratos simples,1400,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
3855f6ea-7f0f-4f5d-a155-2554354b0881,231.749.580-32,Beatriz Lima,2024-06-25,83.8,161,32.3,Obesidade Grau I,92.9,Dieta mediterranea com controle de gorduras saturadas,1600,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
7ecc9f48-5852-4a58-8752-a14f18b87524,843.769.025-00,Henrique Vargas,2023-01-05,82.0,188,23.2,Normal,88.8,Dieta hipocalorica com restricao de carboidratos simples,1600,662af935-148e-4fff-9264-bb81d9821de8,Alexia da Mata
02f1b1f0-e27c-492c-8554-22d555c8006a,843.769.025-00,Henrique Vargas,2024-01-11,80.6,188,22.8,Normal,65.0,Dieta mediterranea com controle de gorduras saturadas,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
2983f8a1-00f8-400e-92aa-c6ddb89af4e4,843.769.025-00,Henrique Vargas,2023-07-05,79.6,188,22.5,Normal,81.2,Plano low carb com aumento de proteinas magras,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
114ad0fe-029e-4ba8-86be-70094db46664,430.185.762-17,Stella Ramos,2024-02-22,60.1,162,22.9,Normal,77.2,Dieta hipocalorica com restricao de carboidratos simples,1800,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
05957d4f-d8d8-4096-86dd-4ff25dceedfc,430.185.762-17,Stella Ramos,2024-06-16,59.9,162,22.8,Normal,85.5,Dieta mediterranea com controle de gorduras saturadas,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
2c49e35f-9a6d-42a1-9efb-32a6e8620357,430.185.762-17,Stella Ramos,2024-07-24,58.8,162,22.4,Normal,85.8,Dieta hipocalorica com restricao de carboidratos simples,1400,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
1edda20e-3ae5-481e-8ce3-4849b3a7be2c,430.185.762-17,Stella Ramos,2024-01-30,58.3,162,22.2,Normal,76.3,Plano low carb com aumento de proteinas magras,2000,ea2b497c-9cac-42c1-800a-2719d881af04,Ana Julia Novais
0c539161-c9d9-4911-9c2c-4d39a2cd355f,237.198.645-37,Hellena Carvalho,2023-08-20,63.6,168,22.5,Normal,76.3,Dieta balanceada com fracionamento em 5 refeicoes,1800,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
859f3674-36dd-4a58-ac4f-b414407d4d6a,237.198.645-37,Hellena Carvalho,2023-07-13,62.1,168,22.0,Normal,81.1,Dieta hipocalorica com restricao de carboidratos simples,2000,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
9f17da13-70e9-4336-b2b8-a9a2e0b87151,237.198.645-37,Hellena Carvalho,2023-07-03,60.7,168,21.5,Normal,74.8,Dieta hipocalorica com restricao de carboidratos simples,2000,bd4dd6cf-84bc-4fef-9ad3-f234265e99d0,Dra. Luana Ramos
0a84a221-37aa-4349-81d2-7018127f2946,237.198.645-37,Hellena Carvalho,2024-03-24,59.7,168,21.2,Normal,88.7,Dieta hipocalorica com restricao de carboidratos simples,1400,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
f1c830f3-9594-423a-9753-a424698a8b56,237.198.645-37,Hellena Carvalho,2024-12-12,59.5,168,21.1,Normal,79.0,Dieta hipocalorica com restricao de carboidratos simples,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
b2352192-237b-4152-99a9-b5f339645610,703.659.184-66,Thales Freitas,2023-12-13,129.2,168,45.8,Obesidade Grau III,71.7,Dieta mediterranea com controle de gorduras saturadas,2200,2327a0da-cc23-4680-aae8-ce06f9644042,Dom Cassiano
0ccfd68d-bdf9-44bf-88fa-ead44104a1e6,089.254.316-70,José Pedro Araújo,2024-05-26,100.2,186,29.0,Sobrepeso,79.0,Plano low carb com aumento de proteinas magras,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
4df89414-f2be-419e-b4d8-57f5150761e0,089.254.316-70,José Pedro Araújo,2023-12-31,99.3,186,28.7,Sobrepeso,73.7,Dieta balanceada com fracionamento em 5 refeicoes,2200,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
8406b4e5-85e2-4694-a7bc-28bb99990cda,089.254.316-70,José Pedro Araújo,2024-06-07,97.89999999999999,186,28.3,Sobrepeso,68.9,Plano low carb com aumento de proteinas magras,1600,8d4bdb48-02d7-4ce6-9ccc-9be4f25282df,Davi Miguel Ferreira
